index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Mrpl15,1.547788658368525,1.6521782334187887,1.611946870951067,1.5071981687586558,1.4376490202567207,1.5014030004587267,1.6763016346259103,1.2227311037654713
Lypla1,1.312747242576403,1.304111118136247,1.5484356523958773,1.5564826471958697,1.195918561992513,1.2283339055388287,1.5091001563753106,0.9908419659438878
Tcea1,1.780330681897361,1.5699816467667203,1.88369990019753,1.5347079608281182,1.6454321888126398,1.529921095384601,1.834712335767117,1.6393241283490083
Atp6v1h,1.4553151538610214,1.257585837718941,1.4802637575314679,1.633842681901025,1.4989171070817284,1.2577104412878077,1.4396341330789884,1.3644098542912464
Rb1cc1,1.1194187460900626,1.127245153799855,1.1008999549967253,1.1308685117615782,1.0365772316935133,1.1217841193461449,1.115293443707152,1.0332457291338275
4732440D04Rik,0.7725142597532514,0.7853610435537486,0.7415548787124973,0.802208879121907,0.7938633208031214,0.76806612487584,0.7734623247736621,0.7263128946558206
Pcmtd1,1.5267700726776872,1.2791014230671651,1.111242913220952,1.5737921866224895,1.374952637181069,1.2729729014267803,1.2380735292934963,1.4052137591352787
Rrs1,1.2679294415833235,1.2569638726032608,1.0829958058468458,1.2511221970733595,1.2072800123322491,1.2571766163233355,1.1549232004834904,0.893701186549522
Vcpip1,0.9842978226637256,0.9510496969440814,1.1298446942374079,1.03840612809141,0.9372262815848214,0.9695651004169756,1.0543959451759377,1.0374405752377507
Sgk3,1.0828116880130703,0.7774053224222158,1.7075757315753015,0.8262415880459099,0.995836580710093,0.813943843087341,1.6306995123860961,0.7582254444601104
Snhg6,1.212623432056603,1.2016732580413887,1.3374355406283716,1.0345723973708458,1.242879787064403,1.3686915360546452,1.6008096192879075,1.0844147477411086
Cops5,1.232094464563692,1.334819059604138,1.6368000163421634,1.8331413814464794,1.1870462760596787,1.2786888917462493,1.4186794087678563,1.4693059407956413
Cspp1,1.0903691632543857,0.9797841716999175,1.0242344675381758,1.159640683162332,1.11871192306581,0.9593062853949123,1.1707293782009027,0.9960232623081007
Arfgef1,1.2825748386267761,1.3014422098009553,1.2426961553854479,1.3092812435676613,1.2361135662783826,1.200297100621219,1.214356906656531,1.0965016591578112
Ncoa2,1.0720387100110704,1.1927264342086756,1.2113331918377093,1.0351707771229208,1.0246568769625408,1.1458805439507023,1.118309121973399,1.3981657802683385
Tram1,2.437711456070457,2.2189821459660344,2.657643835869412,3.414087627214893,2.108805950281574,2.055034869603581,2.357939502077027,2.588123282805296
Lactb2,0.7916996539788429,0.8554197397820594,0.8770094950971814,0.8728700610263648,0.7718118281444705,0.8277231100089596,0.8498362503281344,0.6931471805599464
Terf1,1.0552077448327586,1.131820937600489,1.0790755768471318,1.4357472092357002,0.9999896058449135,1.0690392667642648,1.0519511821239154,1.0329389999073528
Rpl7,7.659563597801158,7.548496513357017,7.110702322147185,7.430573217282924,7.748201163088001,7.802856391113065,7.406807890325494,7.2564327273636335
Ube2w,1.378086630879129,1.0583966987496405,1.5418409191582205,1.2677357058339078,1.2602450658799274,1.0004706425121543,1.4154439242699777,1.062268464957959
Tceb1,1.8744902902325993,2.021963118262734,2.9003040145971206,2.1518122735096985,1.7597992674236171,1.9853485306420653,2.538288083067347,2.062669869246454
Tmem70,1.0497876547672065,1.0471123072797897,1.2177988018594819,1.1265945409146267,0.9554272265015876,1.010097521078942,1.1267041944115106,0.961067357097065
